31001,2014-02-18 00:00,Todas,Projeto ENEM,Tutorial - Redação 1,1° Bimestre,,
31001,2014-02-18 00:00,Todas,Pré-vestibular,Tutorial - Redação 1,1° Bimestre,,
31001,2014-02-18 00:00,Todas,Medicina,Tutorial - Redação 1,1° Bimestre,,
31001,2014-02-18 00:00,Todas,Projeto UERJ,Tutorial - Redação 1,1° Bimestre,,
17002,2014-02-25 00:00,Todas,EF 7º ano,Teste Português 1º Bimestre,1° Bimestre,,
17011,2014-02-25 00:00,Todas,EF 7º ano,2CH - Teste Português 1º Bimestre,1° Bimestre,,
18003,2014-02-25 00:00,Todas,EF 8º ano,Teste Português 1º Bimestre,1° Bimestre,,
18013,2014-02-25 00:00,Todas,EF 8º ano,2CH - Teste Português 1º Bimestre,1° Bimestre,,
71001,2014-03-01 00:00,Todas,Dependência 1ª série,Módulo 1,1° Bimestre,,
71002,2014-03-01 00:00,Todas,Dependência 1ª série,Módulo 2,1° Bimestre,,
72001,2014-03-01 00:00,Todas,Dependência 2ª série,Módulo 1,1° Bimestre,,
72002,2014-03-01 00:00,Todas,Dependência 2ª série,Módulo 2,1° Bimestre,,
75001,2014-03-01 00:00,Todas,Dependência 5º ano,Módulo 1,1° Bimestre,,
75002,2014-03-01 00:00,Todas,Dependência 5º ano,Módulo 2,1° Bimestre,,
76001,2014-03-01 00:00,Todas,Dependência 6º ano,Módulo 1,1° Bimestre,,
76002,2014-03-01 00:00,Todas,Dependência 6º ano,Módulo 2,1° Bimestre,,
77001,2014-03-01 00:00,Todas,Dependência 7º ano,Módulo 1,1° Bimestre,,
77002,2014-03-01 00:00,Todas,Dependência 7º ano,Módulo 2,1° Bimestre,,
78001,2014-03-01 00:00,Todas,Dependência 8º ano,Módulo 1,1° Bimestre,,
78002,2014-03-01 00:00,Todas,Dependência 8º ano,Módulo 2,1° Bimestre,,
79001,2014-03-01 00:00,Todas,Dependência 9° ano,Módulo 1,1° Bimestre,,
79002,2014-03-01 00:00,Todas,Dependência 9° ano,Módulo 2,1° Bimestre,,
16001,2014-03-04 00:00,Todas,EF 6º ano,Teste Matemática 1º Bimestre,1° Bimestre,,
16010,2014-03-04 00:00,Todas,EF 6º ano,2CH - Teste Matemática 1º Bimestre,1° Bimestre,,
16398,2014-03-04 00:00,Todas,EF 6º ano,Nota do Professor,1° Bimestre,,
17001,2014-03-04 00:00,Todas,EF 7º ano,Teste Matemática 1º Bimestre,1° Bimestre,,
17010,2014-03-04 00:00,Todas,EF 7º ano,2CH - Teste Matemática 1º Bimestre,1° Bimestre,,
17397,2014-03-04 00:00,Todas,EF 7º ano,Nota do Professor,1° Bimestre,,
18001,2014-03-04 00:00,Todas,EF 8º ano,Teste Álgebra 1º Bimestre,1° Bimestre,,
18002,2014-03-04 00:00,Todas,EF 8º ano,Teste Geometria 1º Bimestre,1° Bimestre,,
18011,2014-03-04 00:00,Todas,EF 8º ano,2CH - Teste Álgebra 1º Bimestre,1° Bimestre,,
18012,2014-03-04 00:00,Todas,EF 8º ano,2CH - Teste Geometria 1º Bimestre,1° Bimestre,,
18397,2014-03-04 00:00,Todas,EF 8º ano,Nota do Professor,1° Bimestre,,
31002,2014-03-04 00:00,Todas,Projeto UERJ,Tutorial - Redação 2,1° Bimestre,,
31002,2014-03-04 00:00,Todas,Projeto ENEM,Tutorial - Redação 2,1° Bimestre,,
31002,2014-03-04 00:00,Todas,Pré-vestibular,Tutorial - Redação 2,1° Bimestre,,
31002,2014-03-04 00:00,Todas,Medicina,Tutorial - Redação 2,1° Bimestre,,
25502,2014-03-09 00:00,Todas,1ª série Militar,Simulado PENSI - Mat Ciclo 1,1° Bimestre,,
12111,2014-03-11 00:00,Todas,EF 2º ano,Testes A,1° Bimestre,,
13111,2014-03-11 00:00,Todas,EF 3º ano,Testes A,1° Bimestre,,
14111,2014-03-11 00:00,Todas,EF 4º ano,Testes A,1° Bimestre,,
15111,2014-03-11 00:00,Todas,EF 5º ano,Testes A,1° Bimestre,,
16002,2014-03-11 00:00,Todas,EF 6º ano,Teste Português 1º Bimestre,1° Bimestre,,
16003,2014-03-11 00:00,Todas,EF 6º ano,Teste Artes 1º Bimestre,1° Bimestre,,
16011,2014-03-11 00:00,Todas,EF 6º ano,2CH - Teste Português 1º Bimestre,1° Bimestre,,
16012,2014-03-11 00:00,Todas,EF 6º ano,2CH - Teste Artes 1º Bimestre,1° Bimestre,,
17003,2014-03-11 00:00,Todas,EF 7º ano,Teste Desenho 1º Bimestre,1° Bimestre,,
17004,2014-03-11 00:00,Todas,EF 7º ano,Teste Redação 1º Bimestre,1° Bimestre,,
17012,2014-03-11 00:00,Todas,EF 7º ano,2CH - Teste Desenho 1º Bimestre,1° Bimestre,,
17013,2014-03-11 00:00,Todas,EF 7º ano,2CH - Teste Redação 1º Bimestre,1° Bimestre,,
18004,2014-03-11 00:00,Todas,EF 8º ano,Teste Redação 1º Bimestre,1° Bimestre,,
18005,2014-03-11 00:00,Todas,EF 8º ano,Teste Desenho 1º Bimestre,1° Bimestre,,
18014,2014-03-11 00:00,Todas,EF 8º ano,2CH - Teste Redação 1º Bimestre,1° Bimestre,,
18015,2014-03-11 00:00,Todas,EF 8º ano,2CH - Teste Desenho 1º Bimestre,1° Bimestre,,
12112,2014-03-13 00:00,Todas,EF 2º ano,Testes A,1° Bimestre,,
13112,2014-03-13 00:00,Todas,EF 3º ano,Testes A,1° Bimestre,,
14112,2014-03-13 00:00,Todas,EF 4º ano,Testes A,1° Bimestre,,
15112,2014-03-13 00:00,Todas,EF 5º ano,Testes A,1° Bimestre,,
12113,2014-03-15 00:00,Todas,EF 2º ano,Testes A,1° Bimestre,,
13113,2014-03-15 00:00,Todas,EF 3º ano,Testes A,1° Bimestre,,
14113,2014-03-15 00:00,Todas,EF 4º ano,Testes A,1° Bimestre,,
15113,2014-03-15 00:00,Todas,EF 5º ano,Testes A,1° Bimestre,,
19001,2014-03-16 00:00,Todas,EF 9º ano,Teste Álgebra Geometria 1º Bimestre,1° Bimestre,,
19002,2014-03-16 00:00,Todas,EF 9º ano,Teste Redação 1º Bimestre,1° Bimestre,,
19007,2014-03-16 00:00,Todas,EF 9º ano,Teste Inglês 1º Bimestre,1° Bimestre,,
19008,2014-03-16 00:00,Todas,EF 9º ano,Teste Espanhol 1º Bimestre,1° Bimestre,,
19009,2014-03-16 00:00,Todas,EF 9º ano,Teste Artes 1º Bimestre,1° Bimestre,,
19016,2014-03-16 00:00,Todas,EF 9º ano,2CH - Teste Inglês 1º Bimestre,1° Bimestre,,
19017,2014-03-16 00:00,Todas,EF 9º ano,2CH - Teste Espanhol 1º Bimestre,1° Bimestre,,
19018,2014-03-16 00:00,Todas,EF 9º ano,2CH - Teste Artes 1º Bimestre,1° Bimestre,,
19220,2014-03-16 00:00,Todas,EF 9º ano,Teste Álgebra Geometria 1º Bimestre,1° Bimestre,,
19221,2014-03-16 00:00,Todas,EF 9º ano,Teste Redação 1º Bimestre,1° Bimestre,,
19238,2014-03-16 00:00,Todas,EF 9º ano,Teste Álgebra Geometria 1º Bimestre,1° Bimestre,,
19239,2014-03-16 00:00,Todas,EF 9º ano,Teste Redação 1º Bimestre,1° Bimestre,,
19398,2014-03-16 00:00,Todas,EF 9º ano,Nota do Professor,1° Bimestre,,
21001,2014-03-16 00:00,Todas,1ª série PISM,Teste Mat1 Fis1 Geo1 Redação 1º Bimestre,1° Bimestre,,
21001,2014-03-16 00:00,Todas,1ª série Regular,Teste Mat1 Fis1 Geo1 Redação 1º Bimestre,1° Bimestre,,
21002,2014-03-16 00:00,Todas,1ª série PISM,Teste Qui1 Hist1 Bio1 Português 1º Bimestre,1° Bimestre,,
21002,2014-03-16 00:00,Todas,1ª série Regular,Teste Qui1 Hist1 Bio1 Português 1º Bimestre,1° Bimestre,,
21005,2014-03-16 00:00,Todas,1ª série Regular,Teste Filosofia 1º Bimestre,1° Bimestre,,
21005,2014-03-16 00:00,Todas,1ª série PISM,Teste Filosofia 1º Bimestre,1° Bimestre,,
21006,2014-03-16 00:00,Todas,1ª série Regular,Teste Sociologia 1º Bimestre,1° Bimestre,,
21006,2014-03-16 00:00,Todas,1ª série PISM,Teste Sociologia 1º Bimestre,1° Bimestre,,
21007,2014-03-16 00:00,Todas,1ª série Regular,Teste Artes 1º Bimestre,1° Bimestre,,
21007,2014-03-16 00:00,Todas,1ª série PISM,Teste Artes 1º Bimestre,1° Bimestre,,
21012,2014-03-16 00:00,Todas,1ª série Regular,2CH - Teste Filosofia 1º Bimestre,1° Bimestre,,
21012,2014-03-16 00:00,Todas,1ª série PISM,2CH - Teste Filosofia 1º Bimestre,1° Bimestre,,
21013,2014-03-16 00:00,Todas,1ª série Regular,2CH - Teste Sociologia 1º Bimestre,1° Bimestre,,
21013,2014-03-16 00:00,Todas,1ª série PISM,2CH - Teste Sociologia 1º Bimestre,1° Bimestre,,
21014,2014-03-16 00:00,Todas,1ª série Regular,2CH - Teste Artes 1º Bimestre,1° Bimestre,,
21014,2014-03-16 00:00,Todas,1ª série PISM,2CH - Teste Artes 1º Bimestre,1° Bimestre,,
21257,2014-03-16 00:00,Todas,1ª série PISM,Teste Mat1 Fis1 Geo1 Redação 1º Bimestre,1° Bimestre,,
21257,2014-03-16 00:00,Todas,1ª série Regular,Teste Mat1 Fis1 Geo1 Redação 1º Bimestre,1° Bimestre,,
21258,2014-03-16 00:00,Todas,1ª série Regular,Teste Qui1 Hist1 Bio1 Português 1º Bimestre,1° Bimestre,,
21258,2014-03-16 00:00,Todas,1ª série PISM,Teste Qui1 Hist1 Bio1 Português 1º Bimestre,1° Bimestre,,
21273,2014-03-16 00:00,Todas,1ª série Regular,Teste Mat1 Fis1 Geo1 Redação 1º Bimestre,1° Bimestre,,
21273,2014-03-16 00:00,Todas,1ª série PISM,Teste Mat1 Fis1 Geo1 Redação 1º Bimestre,1° Bimestre,,
21274,2014-03-16 00:00,Todas,1ª série Regular,Teste Qui1 Hist1 Bio1 Português 1º Bimestre,1° Bimestre,,
21274,2014-03-16 00:00,Todas,1ª série PISM,Teste Qui1 Hist1 Bio1 Português 1º Bimestre,1° Bimestre,,
21398,2014-03-16 00:00,Todas,1ª série Regular,Nota do Professor,1° Bimestre,,
21398,2014-03-16 00:00,Todas,1ª série PISM,Nota do Professor,1° Bimestre,,
22001,2014-03-16 00:00,Todas,2ª série Regular,Teste Mat1 Fis1 Geo1 Redação 1º Bimestre,1° Bimestre,,
22001,2014-03-16 00:00,Todas,2ª série PISM,Teste Mat1 Fis1 Geo1 Redação 1º Bimestre,1° Bimestre,,
22002,2014-03-16 00:00,Todas,2ª série Regular,Teste Qui1 Hist1 Bio1 Português 1º Bimestre,1° Bimestre,,
22002,2014-03-16 00:00,Todas,2ª série PISM,Teste Qui1 Hist1 Bio1 Português 1º Bimestre,1° Bimestre,,
22005,2014-03-16 00:00,Todas,2ª série Regular,Teste Filosofia 1º Bimestre,1° Bimestre,,
22005,2014-03-16 00:00,Todas,2ª série PISM,Teste Filosofia 1º Bimestre,1° Bimestre,,
22006,2014-03-16 00:00,Todas,2ª série Regular,Teste Sociologia 1º Bimestre,1° Bimestre,,
22006,2014-03-16 00:00,Todas,2ª série PISM,Teste Sociologia 1º Bimestre,1° Bimestre,,
22007,2014-03-16 00:00,Todas,2ª série Regular,Teste Artes 1º Bimestre,1° Bimestre,,
22007,2014-03-16 00:00,Todas,2ª série PISM,Teste Artes 1º Bimestre,1° Bimestre,,
22012,2014-03-16 00:00,Todas,2ª série Regular,2CH - Teste Filosofia 1º Bimestre,1° Bimestre,,
22012,2014-03-16 00:00,Todas,2ª série PISM,2CH - Teste Filosofia 1º Bimestre,1° Bimestre,,
22013,2014-03-16 00:00,Todas,2ª série Regular,2CH - Teste Sociologia 1º Bimestre,1° Bimestre,,
22013,2014-03-16 00:00,Todas,2ª série PISM,2CH - Teste Sociologia 1º Bimestre,1° Bimestre,,
22014,2014-03-16 00:00,Todas,2ª série Regular,2CH - Teste Artes 1º Bimestre,1° Bimestre,,
22014,2014-03-16 00:00,Todas,2ª série PISM,2CH - Teste Artes 1º Bimestre,1° Bimestre,,
22257,2014-03-16 00:00,Todas,2ª série Regular,Teste Mat1 Fis1 Geo1 Redação 1º Bimestre,1° Bimestre,,
22257,2014-03-16 00:00,Todas,2ª série PISM,Teste Mat1 Fis1 Geo1 Redação 1º Bimestre,1° Bimestre,,
22258,2014-03-16 00:00,Todas,2ª série PISM,Teste Qui1 Hist1 Bio1 Português 1º Bimestre,1° Bimestre,,
22258,2014-03-16 00:00,Todas,2ª série Regular,Teste Qui1 Hist1 Bio1 Português 1º Bimestre,1° Bimestre,,
22273,2014-03-16 00:00,Todas,2ª série PISM,Teste Mat1 Fis1 Geo1 Redação 1º Bimestre,1° Bimestre,,
22273,2014-03-16 00:00,Todas,2ª série Regular,Teste Mat1 Fis1 Geo1 Redação 1º Bimestre,1° Bimestre,,
22274,2014-03-16 00:00,Todas,2ª série PISM,Teste Qui1 Hist1 Bio1 Português 1º Bimestre,1° Bimestre,,
22274,2014-03-16 00:00,Todas,2ª série Regular,Teste Qui1 Hist1 Bio1 Português 1º Bimestre,1° Bimestre,,
22398,2014-03-16 00:00,Todas,2ª série Regular,Nota do Professor,1° Bimestre,,
22398,2014-03-16 00:00,Todas,2ª série PISM,Nota do Professor,1° Bimestre,,
25503,2014-03-16 00:00,Todas,1ª série Militar,Simulado PENSI - Port Ciclo 1,1° Bimestre,,
31018,2014-03-16 00:00,Todas,Projeto UERJ,Bônus 1º Simulado ENEM,1° Bimestre,,
31018,2014-03-16 00:00,Todas,Projeto ENEM,Bônus 1º Simulado ENEM,1° Bimestre,,
31018,2014-03-16 00:00,Todas,Pré-vestibular,Bônus 1º Simulado ENEM,1° Bimestre,,
31018,2014-03-16 00:00,Todas,Medicina,Bônus 1º Simulado ENEM,1° Bimestre,,
31501,2014-03-16 00:00,Todas,Medicina,1º Minissimulado ENEM,1° Bimestre,,
31501,2014-03-16 00:00,Todas,Projeto ENEM,1º Minissimulado ENEM,1° Bimestre,,
31501,2014-03-16 00:00,Todas,Pré-vestibular,1º Minissimulado ENEM,1° Bimestre,,
31501,2014-03-16 00:00,Todas,Projeto UERJ,1º Minissimulado ENEM,1° Bimestre,,
31601,2014-03-16 00:00,Todas,Projeto ENEM,1º Minissimulado ENEM,1° Bimestre,,
31601,2014-03-16 00:00,Todas,Pré-vestibular,1º Minissimulado ENEM,1° Bimestre,,
31601,2014-03-16 00:00,Todas,Projeto UERJ,1º Minissimulado ENEM,1° Bimestre,,
31601,2014-03-16 00:00,Todas,Medicina,1º Minissimulado ENEM,1° Bimestre,,
16004,2014-03-18 00:00,Todas,EF 6º ano,Teste Redação 1º Bimestre,1° Bimestre,,
16005,2014-03-18 00:00,Todas,EF 6º ano,Teste Ciências 1º Bimestre,1° Bimestre,,
16013,2014-03-18 00:00,Todas,EF 6º ano,2CH - Teste Redação 1º Bimestre,1° Bimestre,,
16014,2014-03-18 00:00,Todas,EF 6º ano,2CH - Teste Ciências 1º Bimestre,1° Bimestre,,
16400,2014-03-18 00:00,Todas,EF 6º ano,Trabalhos Paradidáticos - 1,1° Bimestre,,
17006,2014-03-18 00:00,Todas,EF 7º ano,Teste Geografia 1º Bimestre,1° Bimestre,,
17007,2014-03-18 00:00,Todas,EF 7º ano,Teste Inglês 1º Bimestre,1° Bimestre,,
17015,2014-03-18 00:00,Todas,EF 7º ano,2CH - Teste Geografia 1º Bimestre,1° Bimestre,,
17016,2014-03-18 00:00,Todas,EF 7º ano,2CH - Teste Inglês 1º Bimestre,1° Bimestre,,
17400,2014-03-18 00:00,Todas,EF 7º ano,Trabalhos Paradidáticos - 1,1° Bimestre,,
18006,2014-03-18 00:00,Todas,EF 8º ano,Teste Geografia 1º Bimestre,1° Bimestre,,
18007,2014-03-18 00:00,Todas,EF 8º ano,Teste Inglês 1º Bimestre,1° Bimestre,,
18016,2014-03-18 00:00,Todas,EF 8º ano,2CH - Teste Geografia 1º Bimestre,1° Bimestre,,
18017,2014-03-18 00:00,Todas,EF 8º ano,2CH - Teste Inglês 1º Bimestre,1° Bimestre,,
18400,2014-03-18 00:00,Todas,EF 8º ano,Trabalhos Paradidáticos - 1,1° Bimestre,,
19400,2014-03-18 00:00,Todas,EF 9º ano,Oficina de Redação - 1,1° Bimestre,,
31003,2014-03-18 00:00,Todas,Medicina,Tutorial - Redação 3,1° Bimestre,,
31003,2014-03-18 00:00,Todas,Projeto UERJ,Tutorial - Redação 3,1° Bimestre,,
31003,2014-03-18 00:00,Todas,Projeto ENEM,Tutorial - Redação 3,1° Bimestre,,
31003,2014-03-18 00:00,Todas,Pré-vestibular,Tutorial - Redação 3,1° Bimestre,,
12114,2014-03-19 00:00,Todas,EF 2º ano,Testes A,1° Bimestre,,
13114,2014-03-19 00:00,Todas,EF 3º ano,Testes A,1° Bimestre,,
14114,2014-03-19 00:00,Todas,EF 4º ano,Testes A,1° Bimestre,,
15114,2014-03-19 00:00,Todas,EF 5º ano,Testes A,1° Bimestre,,
12115,2014-03-21 00:00,Todas,EF 2º ano,Testes A,1° Bimestre,,
13115,2014-03-21 00:00,Todas,EF 3º ano,Testes A,1° Bimestre,,
14115,2014-03-21 00:00,Todas,EF 4º ano,Testes A,1° Bimestre,,
15115,2014-03-21 00:00,Todas,EF 5º ano,Testes A,1° Bimestre,,
19003,2014-03-23 00:00,Todas,EF 9º ano,Teste Química Biologia 1º Bimestre ,1° Bimestre,,
19004,2014-03-23 00:00,Todas,EF 9º ano,Teste Geografia 1º Bimestre ,1° Bimestre,,
19010,2014-03-23 00:00,Todas,EF 9º ano,2CH - Teste Álgebra Geometria 1º Bimestre,1° Bimestre,,
19011,2014-03-23 00:00,Todas,EF 9º ano,2CH - Teste Redação 1º Bimestre,1° Bimestre,,
19045,2014-03-23 00:00,Todas,EF 9º ano,Teste Química Biologia 1º Bimestre ,1° Bimestre,,
19046,2014-03-23 00:00,Todas,EF 9º ano,Teste Geografia 1º Bimestre ,1° Bimestre,,
19051,2014-03-23 00:00,Todas,EF 9º ano,Teste Química Biologia 1º Bimestre ,1° Bimestre,,
19052,2014-03-23 00:00,Todas,EF 9º ano,Teste Geografia 1º Bimestre ,1° Bimestre,,
19222,2014-03-23 00:00,Todas,EF 9º ano,Teste Química Biologia 1º Bimestre ,1° Bimestre,,
19223,2014-03-23 00:00,Todas,EF 9º ano,Teste Geografia 1º Bimestre ,1° Bimestre,,
19240,2014-03-23 00:00,Todas,EF 9º ano,Teste Química Biologia 1º Bimestre ,1° Bimestre,,
19241,2014-03-23 00:00,Todas,EF 9º ano,Teste Geografia 1º Bimestre ,1° Bimestre,,
20504,2014-03-23 00:00,Todas,Projeto CN,Simulado EPCAr Ciclo 1,1° Bimestre,,
20504,2014-03-23 00:00,Todas,Preparatório,Simulado EPCAr Ciclo 1,1° Bimestre,,
20504,2014-03-23 00:00,Todas,9º Ano Preparatório,Simulado EPCAr Ciclo 1,1° Bimestre,,
21008,2014-03-23 00:00,Todas,1ª série Regular,2CH - Teste Mat1 Fis1 Geo1 Redação 1º Bimestre,1° Bimestre,,
21008,2014-03-23 00:00,Todas,1ª série PISM,2CH - Teste Mat1 Fis1 Geo1 Redação 1º Bimestre,1° Bimestre,,
21009,2014-03-23 00:00,Todas,1ª série Regular,2CH - Teste Qui1 Hist1 Bio1 Português 1º Bimestre,1° Bimestre,,
21009,2014-03-23 00:00,Todas,1ª série PISM,2CH - Teste Qui1 Hist1 Bio1 Português 1º Bimestre,1° Bimestre,,
21999,2014-03-23 00:00,Todas,1ª série Regular,Bônus Simulado - 1º bim,1° Bimestre,,
21999,2014-03-23 00:00,Todas,1ª série PISM,Bônus Simulado - 1º bim,1° Bimestre,,
22008,2014-03-23 00:00,Todas,2ª série Regular,2CH - Teste Mat1 Fis1 Geo1 Redação 1º Bimestre,1° Bimestre,,
22008,2014-03-23 00:00,Todas,2ª série PISM,2CH - Teste Mat1 Fis1 Geo1 Redação 1º Bimestre,1° Bimestre,,
22009,2014-03-23 00:00,Todas,2ª série Regular,2CH - Teste Qui1 Hist1 Bio1 Português 1º Bimestre,1° Bimestre,,
22009,2014-03-23 00:00,Todas,2ª série PISM,2CH - Teste Qui1 Hist1 Bio1 Português 1º Bimestre,1° Bimestre,,
22999,2014-03-23 00:00,Todas,2ª série PISM,Bônus Simulado - 1º bim,1° Bimestre,,
22999,2014-03-23 00:00,Todas,2ª série Regular,Bônus Simulado - 1º bim,1° Bimestre,,
25504,2014-03-23 00:00,Todas,1ª série Militar,Simulado PENSI - Demais Ciclo 1,1° Bimestre,,
31017,2014-03-23 00:00,Todas,Projeto ENEM,Bônus 1º Simulado Uerj,1° Bimestre,,
31017,2014-03-23 00:00,Todas,Pré-vestibular,Bônus 1º Simulado Uerj,1° Bimestre,,
31017,2014-03-23 00:00,Todas,Medicina,Bônus 1º Simulado Uerj,1° Bimestre,,
31017,2014-03-23 00:00,Todas,Projeto UERJ,Bônus 1º Simulado Uerj,1° Bimestre,,
12116,2014-03-25 00:00,Todas,EF 2º ano,Testes A,1° Bimestre,,
13116,2014-03-25 00:00,Todas,EF 3º ano,Testes A,1° Bimestre,,
14116,2014-03-25 00:00,Todas,EF 4º ano,Testes A,1° Bimestre,,
15116,2014-03-25 00:00,Todas,EF 5º ano,Testes A,1° Bimestre,,
16006,2014-03-25 00:00,Todas,EF 6º ano,Teste Geografia 1º Bimestre,1° Bimestre,,
16007,2014-03-25 00:00,Todas,EF 6º ano,Teste Inglês 1º Bimestre,1° Bimestre,,
16015,2014-03-25 00:00,Todas,EF 6º ano,2CH - Teste Geografia 1º Bimestre,1° Bimestre,,
16016,2014-03-25 00:00,Todas,EF 6º ano,2CH - Teste Inglês 1º Bimestre,1° Bimestre,,
17008,2014-03-25 00:00,Todas,EF 7º ano,Teste História 1º Bimestre,1° Bimestre,,
17009,2014-03-25 00:00,Todas,EF 7º ano,Teste Espanhol 1º Bimestre,1° Bimestre,,
17017,2014-03-25 00:00,Todas,EF 7º ano,2CH - Teste História 1º Bimestre,1° Bimestre,,
17018,2014-03-25 00:00,Todas,EF 7º ano,2CH - Teste Espanhol 1º Bimestre,1° Bimestre,,
18008,2014-03-25 00:00,Todas,EF 8º ano,Teste História 1º Bimestre,1° Bimestre,,
18009,2014-03-25 00:00,Todas,EF 8º ano,Teste Espanhol 1º Bimestre,1° Bimestre,,
18018,2014-03-25 00:00,Todas,EF 8º ano,2CH - Teste História 1º Bimestre,1° Bimestre,,
18019,2014-03-25 00:00,Todas,EF 8º ano,2CH - Teste Espanhol 1º Bimestre,1° Bimestre,,
14117,2014-03-26 00:00,Todas,EF 4º ano,Testes A,1° Bimestre,,
15117,2014-03-26 00:00,Todas,EF 5º ano,Testes A,1° Bimestre,,
31004,2014-04-01 00:00,Todas,Pré-vestibular,Tutorial - Redação 4,1° Bimestre,,
31004,2014-04-01 00:00,Todas,Medicina,Tutorial - Redação 4,1° Bimestre,,
31004,2014-04-01 00:00,Todas,Projeto UERJ,Tutorial - Redação 4,1° Bimestre,,
31004,2014-04-01 00:00,Todas,Projeto ENEM,Tutorial - Redação 4,1° Bimestre,,
19005,2014-04-06 00:00,Todas,EF 9º ano,Teste Física Português 1º Bimestre,1° Bimestre,,
19006,2014-04-06 00:00,Todas,EF 9º ano,Teste História 1º Bimestre,1° Bimestre,,
19012,2014-04-06 00:00,Todas,EF 9º ano,2CH - Teste Química Biologia 1º Bimestre ,1° Bimestre,,
19013,2014-04-06 00:00,Todas,EF 9º ano,2CH - Teste Geografia 1º Bimestre ,1° Bimestre,,
19047,2014-04-06 00:00,Todas,EF 9º ano,Teste Física Português 1º Bimestre,1° Bimestre,,
19048,2014-04-06 00:00,Todas,EF 9º ano,Teste História 1º Bimestre,1° Bimestre,,
19053,2014-04-06 00:00,Todas,EF 9º ano,Teste Física Português 1º Bimestre,1° Bimestre,,
19054,2014-04-06 00:00,Todas,EF 9º ano,Teste História 1º Bimestre,1° Bimestre,,
20505,2014-04-06 00:00,Todas,Projeto CN,Simulado CN-Mat Ciclo 2,1° Bimestre,,
20505,2014-04-06 00:00,Todas,Preparatório,Simulado CN-Mat Ciclo 2,1° Bimestre,,
20505,2014-04-06 00:00,Todas,9º Ano Preparatório,Simulado CN-Mat Ciclo 2,1° Bimestre,,
21003,2014-04-06 00:00,Todas,1ª série Regular,Teste Mat2 Fis2 Geo2 L.Est 1º Bimestre,1° Bimestre,,
21003,2014-04-06 00:00,Todas,1ª série PISM,Teste Mat2 Fis2 Geo2 L.Est 1º Bimestre,1° Bimestre,,
21004,2014-04-06 00:00,Todas,1ª série Regular,Teste Qui2 Hist2 Bio2 Literatura 1º Bimestre,1° Bimestre,,
21004,2014-04-06 00:00,Todas,1ª série PISM,Teste Qui2 Hist2 Bio2 Literatura 1º Bimestre,1° Bimestre,,
